ProductTitle,ProductId,SkuId,SkuTitle,Publisher,SkuDescription,UnitOfMeasure,TermDuration,BillingPlan,Market,Currency,UnitPrice,PricingTierRangeMin,PricingTierRangeMax,EffectiveStartDate,EffectiveEndDate,Tags,ERP Price,Segment
Microsoft 365 Audio Conferencing,CFQ7TTC0LHSL,1,Microsoft 365 Audio Conferencing,Microsoft Corporation,"Enables users to dial-in a number to join meetings, or dial-out to bring participants into the meeting. There are base pre-requisites required to purchase this offering.",,P1Y,Monthly,US,USD,30,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License;IncludeOverage,30,Commercial
Microsoft 365 Audio Conferencing,CFQ7TTC0LHSL,2,Extended Dial-out Minutes to USA/CAN,Microsoft Corporation,Provides users with extended dial-out minutes when dialing out to users located in US and Canada. There are base pre-requisites required to purchase this offering.,,P1M,Monthly,US,USD,4.8,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License;IncludeOverage,4.8,Commercial
Microsoft 365 Audio Conferencing,CFQ7TTC0LHSL,2,Extended Dial-out Minutes to USA/CAN,Microsoft Corporation,Provides users with extended dial-out minutes when dialing out to users located in US and Canada. There are base pre-requisites required to purchase this offering.,,P1Y,Annual,US,USD,48,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License;IncludeOverage,48,Commercial
Microsoft 365 Audio Conferencing,CFQ7TTC0LHSL,2,Extended Dial-out Minutes to USA/CAN,Microsoft Corporation,Provides users with extended dial-out minutes when dialing out to users located in US and Canada. There are base pre-requisites required to purchase this offering.,,P1Y,Monthly,US,USD,48,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License;IncludeOverage,48,Commercial
Microsoft 365 Audio Conferencing,CFQ7TTC0LHSL,8,Operator Connect Conferencing,Microsoft Corporation,Configure third-party dial-in phone numbers from telecommunication providers on Microsoft Audio Conference bridge.,,P1M,Monthly,US,USD,0,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,0,Commercial
Microsoft 365 Audio Conferencing,CFQ7TTC0LHSL,8,Operator Connect Conferencing,Microsoft Corporation,Configure third-party dial-in phone numbers from telecommunication providers on Microsoft Audio Conference bridge.,,P1Y,Annual,US,USD,0,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,0,Commercial
Microsoft 365 Audio Conferencing,CFQ7TTC0LHSL,8,Operator Connect Conferencing,Microsoft Corporation,Configure third-party dial-in phone numbers from telecommunication providers on Microsoft Audio Conference bridge.,,P1Y,Monthly,US,USD,0,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,0,Commercial
Microsoft 365 Business Basic,CFQ7TTC0LH18,1,Microsoft 365 Business Basic,Microsoft Corporation,"Best for businesses that need professional email, cloud file storage, and online meetings & chat. Desktop versions of Office apps like Excel, Word, and PowerPoint not included. For businesses with up to 300 employees.",,P1M,Monthly,US,USD,5.76,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,7.2,Commercial
Microsoft 365 Business Basic,CFQ7TTC0LH18,1,Microsoft 365 Business Basic,Microsoft Corporation,"Best for businesses that need professional email, cloud file storage, and online meetings & chat. Desktop versions of Office apps like Excel, Word, and PowerPoint not included. For businesses with up to 300 employees.",,P1Y,Annual,US,USD,57.6,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,72,Commercial
Microsoft 365 Business Basic,CFQ7TTC0LH18,1,Microsoft 365 Business Basic,Microsoft Corporation,"Best for businesses that need professional email, cloud file storage, and online meetings & chat. Desktop versions of Office apps like Excel, Word, and PowerPoint not included. For businesses with up to 300 employees.",,P1Y,Monthly,US,USD,57.6,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,72,Commercial
Microsoft 365 Business Premium,CFQ7TTC0LCHC,3,Microsoft 365 Business Premium,Microsoft Corporation,Best for businesses that need all the apps and services included in Business Standard plus advanced cyber threat protection and device management. For businesses with up to 300 employees.,,P1M,None,US,USD,0,,,1753-01-02T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License;Trial,0,Commercial
Microsoft 365 Business Premium,CFQ7TTC0LCHC,2,Microsoft 365 Business Premium,Microsoft Corporation,Best for businesses that need all the apps and services included in Business Standard plus advanced cyber threat protection and device management. For businesses with up to 300 employees.,,P1M,Monthly,US,USD,21.12,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,26.4,Commercial
Microsoft 365 Business Premium,CFQ7TTC0LCHC,2,Microsoft 365 Business Premium,Microsoft Corporation,Best for businesses that need all the apps and services included in Business Standard plus advanced cyber threat protection and device management. For businesses with up to 300 employees.,,P1Y,Annual,US,USD,211.2,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,264,Commercial
Microsoft 365 Business Premium,CFQ7TTC0LCHC,2,Microsoft 365 Business Premium,Microsoft Corporation,Best for businesses that need all the apps and services included in Business Standard plus advanced cyber threat protection and device management. For businesses with up to 300 employees.,,P1Y,Monthly,US,USD,211.2,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,264,Commercial
Microsoft 365 Business Standard,CFQ7TTC0LDPB,5,Microsoft 365 Business Standard,Microsoft Corporation,"Best for businesses that need Office apps across devices plus professional email, cloud file storage, and online meetings & chat. For businesses with up to 300 employees.",,P1M,None,US,USD,0,,,1753-01-02T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License;Trial,0,Commercial
Microsoft 365 Business Standard,CFQ7TTC0LDPB,1,Microsoft 365 Business Standard,Microsoft Corporation,"Best for businesses that need Office apps across devices plus professional email, cloud file storage, and online meetings & chat. For businesses with up to 300 employees.",,P1M,Monthly,US,USD,12,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,15,Commercial
Microsoft 365 Business Standard,CFQ7TTC0LDPB,1,Microsoft 365 Business Standard,Microsoft Corporation,"Best for businesses that need Office apps across devices plus professional email, cloud file storage, and online meetings & chat. For businesses with up to 300 employees.",,P1Y,Annual,US,USD,120,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,150,Commercial
Microsoft 365 Business Standard,CFQ7TTC0LDPB,1,Microsoft 365 Business Standard,Microsoft Corporation,"Best for businesses that need Office apps across devices plus professional email, cloud file storage, and online meetings & chat. For businesses with up to 300 employees.",,P1Y,Monthly,US,USD,120,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,150,Commercial
Microsoft 365 E3,CFQ7TTC0LFLX,1,Microsoft 365 E3,Microsoft Corporation,"Office 365 E3, Enterprise Mobility + Security E3, and Windows 10/11 Enterprise E3. This per-user licensed suite of products offers users best-in-class productivity across devices while providing IT security and control.",,P1M,Monthly,US,USD,34.56,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,43.2,Commercial
Microsoft 365 E3,CFQ7TTC0LFLX,1,Microsoft 365 E3,Microsoft Corporation,"Office 365 E3, Enterprise Mobility + Security E3, and Windows 10/11 Enterprise E3. This per-user licensed suite of products offers users best-in-class productivity across devices while providing IT security and control.",,P1Y,Annual,US,USD,345.6,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,432,Commercial
Microsoft 365 E3,CFQ7TTC0LFLX,1,Microsoft 365 E3,Microsoft Corporation,"Office 365 E3, Enterprise Mobility + Security E3, and Windows 10/11 Enterprise E3. This per-user licensed suite of products offers users best-in-class productivity across devices while providing IT security and control.",,P1Y,Monthly,US,USD,345.6,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,432,Commercial
Microsoft 365 E3,CFQ7TTC0LFLX,3,Microsoft 365 E3 - Unattended License,Microsoft Corporation,"Office 365 E3, Enterprise Mobility + Security E3, and Windows 10/11 Enterprise E3. This licensed suite of products offers users best-in-class productivity across devices while providing IT security and control.",,P1M,Monthly,US,USD,34.56,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,43.2,Commercial
Microsoft 365 E3,CFQ7TTC0LFLX,3,Microsoft 365 E3 - Unattended License,Microsoft Corporation,"Office 365 E3, Enterprise Mobility + Security E3, and Windows 10/11 Enterprise E3. This licensed suite of products offers users best-in-class productivity across devices while providing IT security and control.",,P1Y,Annual,US,USD,345.6,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,432,Commercial
Microsoft 365 E3,CFQ7TTC0LFLX,3,Microsoft 365 E3 - Unattended License,Microsoft Corporation,"Office 365 E3, Enterprise Mobility + Security E3, and Windows 10/11 Enterprise E3. This licensed suite of products offers users best-in-class productivity across devices while providing IT security and control.",,P1Y,Monthly,US,USD,345.6,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,432,Commercial
Microsoft 365 E5,CFQ7TTC0LFLZ,2,Microsoft 365 E5,Microsoft Corporation,"Office 365 E5, Enterprise Mobility + Security E5, and Windows 10/11 Enterprise E5. This per-user licensed suite of products offers customers the latest, most advanced enterprise security, management, collaboration, and business analytics.",,P1M,Monthly,US,USD,54.72,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License;IncludeOverage,68.4,Commercial
Microsoft 365 E5,CFQ7TTC0LFLZ,2,Microsoft 365 E5,Microsoft Corporation,"Office 365 E5, Enterprise Mobility + Security E5, and Windows 10/11 Enterprise E5. This per-user licensed suite of products offers customers the latest, most advanced enterprise security, management, collaboration, and business analytics.",,P1Y,Annual,US,USD,547.2,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License;IncludeOverage,684,Commercial
Microsoft 365 E5,CFQ7TTC0LFLZ,2,Microsoft 365 E5,Microsoft Corporation,"Office 365 E5, Enterprise Mobility + Security E5, and Windows 10/11 Enterprise E5. This per-user licensed suite of products offers customers the latest, most advanced enterprise security, management, collaboration, and business analytics.",,P1Y,Monthly,US,USD,547.2,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License;IncludeOverage,684,Commercial
Microsoft 365 E5 Compliance,CFQ7TTC0LHR4,1,Microsoft 365 E5 Compliance,Microsoft Corporation,"A set of intelligent information protection and compliance solutions to protect and govern sensitive data across devices, apps and cloud services, along with integrated tools to assess risks and efficiently respond to regulatory requirements. A Microsoft 365 E3 subscription is a pre-requisite for this plan.",,P1M,Monthly,US,USD,11.52,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,14.4,Commercial
Microsoft 365 E5 Compliance,CFQ7TTC0LHR4,1,Microsoft 365 E5 Compliance,Microsoft Corporation,"A set of intelligent information protection and compliance solutions to protect and govern sensitive data across devices, apps and cloud services, along with integrated tools to assess risks and efficiently respond to regulatory requirements. A Microsoft 365 E3 subscription is a pre-requisite for this plan.",,P1Y,Annual,US,USD,115.2,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,144,Commercial
Microsoft 365 E5 Compliance,CFQ7TTC0LHR4,1,Microsoft 365 E5 Compliance,Microsoft Corporation,"A set of intelligent information protection and compliance solutions to protect and govern sensitive data across devices, apps and cloud services, along with integrated tools to assess risks and efficiently respond to regulatory requirements. A Microsoft 365 E3 subscription is a pre-requisite for this plan.",,P1Y,Monthly,US,USD,115.2,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,144,Commercial
Microsoft 365 E5 Compliance,CFQ7TTC0LHR4,2,Compliance Manager Premium Assessment Add-On,Microsoft Corporation,"Compliance Manager provides a comprehensive set of Premium Assessment Add-On templates, which can help your organization assess risks and efficiently respond to national, regional and industry-specific requirements governing the collection and use of data.",,P1M,Monthly,US,USD,480,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,600,Commercial
Microsoft 365 E5 Compliance,CFQ7TTC0LHR4,2,Compliance Manager Premium Assessment Add-On,Microsoft Corporation,"Compliance Manager provides a comprehensive set of Premium Assessment Add-On templates, which can help your organization assess risks and efficiently respond to national, regional and industry-specific requirements governing the collection and use of data.",,P1Y,Annual,US,USD,4800,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,6000,Commercial
Microsoft 365 E5 Compliance,CFQ7TTC0LHR4,2,Compliance Manager Premium Assessment Add-On,Microsoft Corporation,"Compliance Manager provides a comprehensive set of Premium Assessment Add-On templates, which can help your organization assess risks and efficiently respond to national, regional and industry-specific requirements governing the collection and use of data.",,P1Y,Monthly,US,USD,4800,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,6000,Commercial
Microsoft 365 E5 eDiscovery and Audit,CFQ7TTC0HD6V,1,Microsoft 365 E5 eDiscovery and Audit,Microsoft Corporation,"Manage eDiscovery communications using tools to send and track custodian responses and escalate with reminders and manager notifications. Investigate data leakage, examine associated user activities, and take actions to remediate such as deleting associated data",,P1M,Monthly,US,USD,5.76,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,7.2,Commercial
Microsoft 365 E5 eDiscovery and Audit,CFQ7TTC0HD6V,1,Microsoft 365 E5 eDiscovery and Audit,Microsoft Corporation,"Manage eDiscovery communications using tools to send and track custodian responses and escalate with reminders and manager notifications. Investigate data leakage, examine associated user activities, and take actions to remediate such as deleting associated data",,P1Y,Annual,US,USD,57.6,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,72,Commercial
Microsoft 365 E5 eDiscovery and Audit,CFQ7TTC0HD6V,1,Microsoft 365 E5 eDiscovery and Audit,Microsoft Corporation,"Manage eDiscovery communications using tools to send and track custodian responses and escalate with reminders and manager notifications. Investigate data leakage, examine associated user activities, and take actions to remediate such as deleting associated data",,P1Y,Monthly,US,USD,57.6,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,72,Commercial
Microsoft 365 E5 Information Protection and Governance,CFQ7TTC0HD6T,1,Microsoft 365 E5 Information Protection and Governance,Microsoft Corporation,Enable secured and compliant collaboration with data loss prevention policies that help avoid leaks and restrict external sharing of sensitive data. Configure protection and governance labels and locate your sensitive data and understand how it is being used.,,P1M,Monthly,US,USD,6.72,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,8.4,Commercial
Microsoft 365 E5 Information Protection and Governance,CFQ7TTC0HD6T,1,Microsoft 365 E5 Information Protection and Governance,Microsoft Corporation,Enable secured and compliant collaboration with data loss prevention policies that help avoid leaks and restrict external sharing of sensitive data. Configure protection and governance labels and locate your sensitive data and understand how it is being used.,,P1Y,Annual,US,USD,67.2,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,84,Commercial
